Query_number,Document_ID,Cluster_ID,Similarity
78,output_60442.txt,296,0.5302317
78,output_426010.txt,296,0.52733326
78,output_145424.txt,296,0.5247253
79,output_256331.txt,688,0.7123971
79,output_89739.txt,688,0.70707715
79,output_216124.txt,688,0.5394827
79,output_85817.txt,688,0.48193136
79,output_109086.txt,688,0.48004407
79,output_438580.txt,688,0.47885162
79,output_47774.txt,688,0.47020042
79,output_198539.txt,688,0.4647624
79,output_225567.txt,688,0.4638002
79,output_281828.txt,688,0.4605438
80,output_483557.txt,688,0.61610335
80,output_10634.txt,489,0.6103314
80,output_334979.txt,561,0.6088256
80,output_181442.txt,253,0.6076777
80,output_190506.txt,688,0.60290915
80,output_32535.txt,688,0.5964813
80,output_39024.txt,561,0.5907962
80,output_299109.txt,688,0.58670133
80,output_334928.txt,688,0.5738658
80,output_412225.txt,489,0.5687256
81,output_230489.txt,421,0.6029452
81,output_180570.txt,421,0.5881407
81,output_343557.txt,421,0.5713356
81,output_264152.txt,421,0.5639907
81,output_99928.txt,421,0.5607188
81,output_129206.txt,421,0.5481479
81,output_101966.txt,421,0.54460204
81,output_326788.txt,421,0.5435264
81,output_29662.txt,421,0.5359516
81,output_110406.txt,421,0.5348556
82,output_409551.txt,440,0.60701525
82,output_201502.txt,509,0.6048814
82,output_284771.txt,440,0.6020543
82,output_155112.txt,440,0.5638893
82,output_209679.txt,440,0.5625935
82,output_469981.txt,440,0.55841297
82,output_433337.txt,440,0.55358535
82,output_253258.txt,440,0.5453708
82,output_165871.txt,440,0.5293309
82,output_112307.txt,440,0.52753496
83,output_124586.txt,629,0.65025234
83,output_381056.txt,629,0.6085162
83,output_354904.txt,629,0.5994276
83,output_421373.txt,156,0.5899629
83,output_352581.txt,156,0.5839194
83,output_172052.txt,156,0.58334476
83,output_110260.txt,156,0.58334476
83,output_347901.txt,156,0.5805905
83,output_178161.txt,156,0.57767594
83,output_265084.txt,156,0.57537955
84,output_321540.txt,298,0.5851661
84,output_427634.txt,491,0.56666464
84,output_74764.txt,298,0.55223167
84,output_139818.txt,491,0.5231028
84,output_255349.txt,126,0.5015734
84,output_166595.txt,298,0.49808276
84,output_332768.txt,126,0.48039085
84,output_221775.txt,126,0.47263613
84,output_160805.txt,298,0.4548546
84,output_94741.txt,31,0.44695616
85,output_153881.txt,389,0.554597
85,output_150527.txt,389,0.53113693
85,output_288757.txt,580,0.5220774
85,output_141894.txt,173,0.5188276
85,output_43083.txt,580,0.51138926
85,output_42795.txt,389,0.49880108
85,output_294239.txt,389,0.49740803
85,output_455108.txt,532,0.49239028
85,output_272481.txt,389,0.4823918
85,output_300881.txt,389,0.4819734
86,output_400229.txt,209,0.614043
86,output_254052.txt,623,0.5489442
86,output_99995.txt,209,0.54467535
86,output_188230.txt,438,0.5429785
86,output_275519.txt,464,0.5329351
86,output_398083.txt,207,0.5313832
86,output_171159.txt,623,0.5291808
86,output_96968.txt,501,0.52872396
86,output_182512.txt,209,0.5044541
86,output_16105.txt,36,0.5020287
87,output_239844.txt,415,0.5915801
87,output_147769.txt,415,0.5786346
87,output_102355.txt,415,0.5621718
87,output_33828.txt,415,0.529579
87,output_404080.txt,415,0.50984657
87,output_228400.txt,415,0.5029894
87,output_405661.txt,415,0.49507535
87,output_54154.txt,415,0.48943254
87,output_385455.txt,415,0.48519087
87,output_474402.txt,227,0.46714634
88,output_124778.txt,294,0.6379738
88,output_433867.txt,444,0.6353492
88,output_500984.txt,17,0.61474496
88,output_241612.txt,179,0.5951396
88,output_268404.txt,294,0.5930779
88,output_451024.txt,294,0.5696499
88,output_81113.txt,451,0.5448178
88,output_92803.txt,494,0.53735584
88,output_345115.txt,294,0.533115
88,output_442145.txt,494,0.5294124
89,output_77494.txt,563,0.65745384
89,output_103017.txt,563,0.64257926
89,output_250857.txt,563,0.6368104
89,output_486392.txt,563,0.6232009
89,output_360144.txt,563,0.61537516
89,output_84739.txt,563,0.6064469
89,output_405539.txt,563,0.6062848
89,output_43053.txt,563,0.60598207
89,output_211060.txt,563,0.6017317
89,output_147951.txt,563,0.60083944
90,output_110480.txt,6,0.3943439
90,output_43145.txt,310,0.3499208
90,output_310581.txt,6,0.34556922
90,output_16660.txt,310,0.34122097
90,output_467881.txt,6,0.32481462
90,output_374331.txt,310,0.32355523
90,output_347980.txt,310,0.31711072
90,output_188646.txt,310,0.31709373
90,output_328087.txt,310,0.31428784
90,output_468602.txt,696,0.30879736
91,output_485156.txt,210,0.5128567
91,output_134.txt,210,0.508566
91,output_127297.txt,541,0.49067765
91,output_175768.txt,210,0.48135287
91,output_378025.txt,210,0.47991928
91,output_35238.txt,467,0.47568274
91,output_376835.txt,210,0.47225136
91,output_283512.txt,541,0.47058004
91,output_195791.txt,210,0.45641956
91,output_501080.txt,210,0.45396712
92,output_136343.txt,491,0.57433325
92,output_228027.txt,235,0.56766117
92,output_266692.txt,490,0.55216926
92,output_345980.txt,515,0.539236
92,output_459447.txt,515,0.5362414
92,output_195134.txt,515,0.5347495
92,output_93963.txt,235,0.53283024
92,output_291163.txt,515,0.52014214
92,output_313717.txt,491,0.5155482
92,output_203328.txt,515,0.51267684
93,output_78555.txt,496,0.5515263
93,output_314696.txt,455,0.44807193
93,output_84383.txt,455,0.41986266
93,output_477233.txt,455,0.41908333
93,output_29557.txt,434,0.41097438
93,output_7226.txt,455,0.40438408
93,output_428667.txt,455,0.40064716
93,output_395856.txt,455,0.39867806
93,output_241702.txt,455,0.39308614
93,output_263610.txt,455,0.3853801
94,output_342533.txt,124,0.5790465
94,output_442822.txt,141,0.5260901
94,output_24804.txt,208,0.5198947
94,output_497960.txt,208,0.49262393
94,output_152603.txt,407,0.4673048
94,output_68883.txt,456,0.42528802
94,output_195907.txt,407,0.41854888
94,output_334701.txt,141,0.40790737
94,output_208621.txt,361,0.40702966
94,output_80036.txt,141,0.40700322
95,output_194427.txt,439,0.6141467
95,output_75818.txt,439,0.61404526
95,output_439971.txt,439,0.6103796
95,output_111037.txt,439,0.6088395
95,output_482761.txt,439,0.59765863
95,output_460379.txt,439,0.5939391
95,output_37693.txt,439,0.5919212
95,output_183571.txt,439,0.59000874
95,output_99220.txt,439,0.5883821
95,output_30295.txt,439,0.5829763
96,output_92995.txt,656,0.5624421
96,output_365532.txt,641,0.5492603
96,output_488214.txt,456,0.5388627
96,output_479146.txt,641,0.5232543
96,output_212452.txt,641,0.51605356
96,output_329699.txt,1,0.5071157
96,output_470512.txt,502,0.5027542
96,output_226921.txt,502,0.48273376
96,output_235372.txt,641,0.47697017
96,output_89891.txt,656,0.4715824
97,output_23790.txt,190,0.682102
97,output_310688.txt,9,0.60556394
97,output_345458.txt,342,0.5896435
97,output_367836.txt,546,0.5830495
97,output_191927.txt,190,0.573941
97,output_391037.txt,292,0.56339794
97,output_324421.txt,342,0.5568279
97,output_268894.txt,444,0.5539924
97,output_361653.txt,292,0.54911506
97,output_429732.txt,546,0.5310027
98,output_185679.txt,190,0.7191453
98,output_222340.txt,17,0.63736
98,output_249389.txt,190,0.6368334
98,output_375884.txt,148,0.622074
98,output_142585.txt,9,0.6134508
98,output_207361.txt,9,0.60354435
98,output_5539.txt,190,0.56422466
98,output_286194.txt,440,0.5629984
98,output_185963.txt,17,0.56057644
98,output_177663.txt,653,0.5566617
99,output_82537.txt,247,0.55837154
99,output_31687.txt,247,0.53521425
99,output_392057.txt,629,0.5335988
99,output_165809.txt,247,0.523975
99,output_259041.txt,247,0.5219423
99,output_130089.txt,247,0.51732403
99,output_354644.txt,247,0.5165509
99,output_44501.txt,247,0.5065838
99,output_13284.txt,160,0.49275753
99,output_20890.txt,247,0.48996943
100,output_218490.txt,434,0.6112601
100,output_482376.txt,434,0.6056802
100,output_118968.txt,207,0.5731927
100,output_437284.txt,573,0.5684112
100,output_49832.txt,90,0.5387551
100,output_52349.txt,207,0.5265727
100,output_292187.txt,207,0.5216526
100,output_259250.txt,573,0.49470723
100,output_158595.txt,207,0.47916868
100,output_382016.txt,464,0.47111744
101,output_487727.txt,311,0.5755142
101,output_362393.txt,311,0.566509
101,output_100749.txt,311,0.5656791
101,output_354773.txt,311,0.56560296
101,output_204663.txt,311,0.5522928
101,output_259522.txt,311,0.54849494
101,output_293043.txt,311,0.5475695
101,output_259226.txt,311,0.5405711
101,output_335234.txt,311,0.53897274
101,output_75019.txt,311,0.5387586
102,output_39156.txt,682,0.7512944
102,output_362587.txt,155,0.67663395
102,output_354733.txt,155,0.6248328
102,output_454167.txt,155,0.6213008
102,output_237857.txt,155,0.6094182
102,output_273648.txt,682,0.6075249
102,output_325299.txt,682,0.5885869
102,output_139472.txt,682,0.58778673
102,output_480036.txt,682,0.58256185
102,output_396612.txt,155,0.57859343
103,output_407263.txt,652,0.47195607
103,output_219388.txt,652,0.4610023
103,output_388632.txt,652,0.45183563
103,output_270087.txt,475,0.44406822
103,output_106929.txt,201,0.44035792
103,output_472419.txt,652,0.43593875
103,output_436258.txt,652,0.4242295
103,output_454583.txt,652,0.41970894
103,output_466327.txt,652,0.4196021
103,output_4401.txt,702,0.40933993
104,output_273316.txt,154,0.5817759
104,output_474933.txt,154,0.55279374
104,output_16599.txt,154,0.5391592
104,output_175343.txt,154,0.51041925
104,output_495713.txt,154,0.5057747
104,output_330937.txt,577,0.47776073
104,output_404091.txt,397,0.45899954
104,output_232807.txt,397,0.4557701
104,output_82196.txt,342,0.44997132
104,output_72229.txt,397,0.44897354
105,output_492374.txt,46,0.5053427
105,output_308797.txt,46,0.42658868
105,output_18345.txt,46,0.38797817
105,output_276947.txt,343,0.33219576
105,output_176911.txt,150,0.31888366
105,output_2380.txt,46,0.3037875
105,output_224307.txt,170,0.30198866
105,output_166247.txt,200,0.30171406
105,output_447678.txt,150,0.29915392
105,output_59396.txt,150,0.2937595
106,output_380230.txt,162,0.51634383
106,output_3326.txt,162,0.49283507
106,output_81734.txt,507,0.47916836
106,output_432786.txt,162,0.472233
106,output_445314.txt,162,0.47041538
106,output_264340.txt,162,0.4641264
106,output_116914.txt,162,0.45582294
106,output_170462.txt,189,0.4547846
106,output_322486.txt,442,0.44909805
106,output_281110.txt,162,0.43098244
107,output_341981.txt,580,0.6428758
107,output_157418.txt,580,0.6343756
107,output_462060.txt,580,0.5699383
107,output_454505.txt,580,0.5621799
107,output_299473.txt,580,0.5286892
107,output_380130.txt,580,0.528177
107,output_461532.txt,451,0.52289116
107,output_202922.txt,580,0.5183112
107,output_2887.txt,580,0.5166894
107,output_177784.txt,580,0.5071939
108,output_496597.txt,131,0.5309339
108,output_246481.txt,683,0.44840506
108,output_189529.txt,456,0.43630895
108,output_348540.txt,131,0.4132968
108,output_151461.txt,131,0.39085406
108,output_371478.txt,90,0.37824237
108,output_228953.txt,456,0.36568686
108,output_340318.txt,456,0.35805646
108,output_402189.txt,199,0.349331
108,output_406372.txt,456,0.34827718
109,output_62591.txt,226,0.6184609
109,output_113584.txt,226,0.5953958
109,output_157696.txt,226,0.59175074
109,output_184311.txt,226,0.5685313
109,output_359436.txt,226,0.5627337
109,output_423760.txt,226,0.5562608
109,output_30594.txt,226,0.5448193
109,output_401831.txt,226,0.5435883
109,output_220239.txt,226,0.5401275
109,output_243692.txt,226,0.53825766
110,output_184978.txt,109,0.6678923
110,output_416246.txt,58,0.6452904
110,output_247762.txt,109,0.62153625
110,output_303489.txt,109,0.61999804
110,output_66425.txt,58,0.61954224
110,output_322974.txt,109,0.6087794
110,output_312739.txt,58,0.58383775
110,output_491471.txt,109,0.5802965
110,output_64226.txt,230,0.57222116
110,output_46902.txt,580,0.56782174
111,output_196126.txt,188,0.64389384
111,output_401965.txt,668,0.60097533
111,output_47760.txt,668,0.5837685
111,output_71671.txt,289,0.57448435
111,output_455778.txt,668,0.5646041
111,output_144162.txt,668,0.5538366
111,output_500043.txt,668,0.5483181
111,output_98038.txt,188,0.5457331
111,output_366827.txt,668,0.52181864
111,output_58421.txt,289,0.5025357
112,output_281372.txt,461,0.5888835
112,output_196608.txt,76,0.45353264
112,output_205917.txt,561,0.43648332
112,output_276320.txt,529,0.42595595
112,output_19327.txt,529,0.4065475
112,output_309467.txt,461,0.4057294
112,output_132635.txt,563,0.40530068
112,output_184471.txt,529,0.399858
112,output_470796.txt,63,0.3971622
112,output_92638.txt,529,0.39636964
113,output_427334.txt,209,0.49641508
113,output_152327.txt,209,0.47941643
113,output_19225.txt,100,0.44218323
113,output_398588.txt,209,0.43893704
113,output_456842.txt,464,0.43237987
113,output_17010.txt,209,0.42652404
113,output_381237.txt,209,0.4183269
113,output_383519.txt,256,0.39595065
113,output_144931.txt,209,0.38046134
113,output_491451.txt,209,0.37825108
114,output_459365.txt,542,0.5557695
114,output_266716.txt,52,0.4218589
114,output_406628.txt,542,0.419591
114,output_342923.txt,52,0.40131587
114,output_478245.txt,542,0.3980043
114,output_325609.txt,542,0.3980043
114,output_312852.txt,121,0.3951301
114,output_411112.txt,52,0.386949
114,output_258902.txt,52,0.3868153
114,output_163265.txt,542,0.38538885
115,output_98242.txt,543,0.6972611
115,output_98335.txt,543,0.6585973
115,output_115284.txt,543,0.6223365
115,output_428614.txt,543,0.6172384
115,output_370718.txt,256,0.6080996
115,output_141673.txt,543,0.60536927
115,output_483881.txt,543,0.5955498
115,output_76776.txt,543,0.5943707
115,output_372310.txt,543,0.58892363
115,output_106324.txt,543,0.58802485
116,output_333188.txt,146,0.45445192
116,output_45933.txt,234,0.43150035
116,output_223303.txt,688,0.40383375
116,output_334664.txt,688,0.3935194
116,output_24964.txt,688,0.379657
116,output_135837.txt,688,0.37960738
116,output_238492.txt,688,0.37513286
116,output_198513.txt,489,0.37041777
116,output_59634.txt,688,0.36810023
116,output_153457.txt,688,0.3670578
117,output_436537.txt,304,0.53835845
117,output_8020.txt,304,0.5074115
117,output_348884.txt,304,0.49858582
117,output_79037.txt,304,0.49752632
117,output_462837.txt,304,0.4936071
117,output_8959.txt,270,0.47932997
117,output_250339.txt,270,0.47843748
117,output_82182.txt,270,0.47646773
117,output_443083.txt,304,0.4739747
117,output_387013.txt,304,0.46655762
118,output_282211.txt,440,0.6334566
118,output_332424.txt,511,0.5730701
118,output_253220.txt,147,0.5598389
118,output_245921.txt,43,0.5339606
118,output_354306.txt,147,0.52206016
118,output_105843.txt,147,0.5186987
118,output_242816.txt,147,0.5105074
118,output_459297.txt,701,0.49874192
118,output_27729.txt,43,0.49211624
118,output_431987.txt,701,0.4919377
119,output_274417.txt,312,0.5687072
119,output_380158.txt,530,0.56088877
119,output_321346.txt,312,0.553831
119,output_342206.txt,530,0.50686264
119,output_102960.txt,78,0.50606155
119,output_390863.txt,530,0.50279737
119,output_383847.txt,78,0.4951571
119,output_170825.txt,78,0.48798412
119,output_317720.txt,78,0.48678
119,output_499857.txt,270,0.4822428
120,output_294359.txt,507,0.6405373
120,output_284106.txt,507,0.625535
120,output_42530.txt,507,0.6039957
120,output_320978.txt,507,0.6029172
120,output_70718.txt,507,0.5990584
120,output_193606.txt,507,0.5985997
120,output_498017.txt,507,0.59425795
120,output_49657.txt,507,0.5788694
120,output_403875.txt,507,0.5731037
120,output_157629.txt,507,0.5548503
121,output_4903.txt,279,0.36510837
121,output_51717.txt,703,0.33375633
121,output_195780.txt,78,0.33150995
121,output_488380.txt,347,0.32560623
121,output_131648.txt,542,0.3182481
121,output_427700.txt,352,0.31647396
121,output_176648.txt,128,0.3141889
121,output_40547.txt,279,0.31307566
121,output_313722.txt,78,0.31272826
121,output_408958.txt,542,0.31163576
122,output_115211.txt,560,0.72591424
122,output_174394.txt,586,0.63506895
122,output_343374.txt,586,0.5631136
122,output_279737.txt,560,0.55069983
122,output_434707.txt,586,0.54283655
122,output_257934.txt,560,0.54081166
122,output_21540.txt,560,0.5406838
122,output_116154.txt,586,0.53824806
122,output_115367.txt,560,0.53025746
122,output_128949.txt,586,0.5208845
123,output_421347.txt,207,0.6777301
123,output_180580.txt,47,0.5334977
123,output_255427.txt,533,0.49728858
123,output_439724.txt,559,0.47346476
123,output_161657.txt,533,0.46860337
123,output_440166.txt,533,0.4596631
123,output_374954.txt,559,0.451797
123,output_429009.txt,496,0.44874403
123,output_481361.txt,201,0.44135624
123,output_434569.txt,207,0.4370103
124,output_80782.txt,13,0.6626172
124,output_399594.txt,13,0.59165525
124,output_280800.txt,13,0.5823279
124,output_181838.txt,13,0.56489474
124,output_190497.txt,13,0.56399894
124,output_91792.txt,13,0.5610803
124,output_386489.txt,13,0.5479795
124,output_304564.txt,13,0.5292305
124,output_221906.txt,344,0.52816
124,output_134947.txt,13,0.52416277
